EIN,NAME,ICO,STREET,RAW STREET,CITY,STATE,ZIP,Latitude,Longitude,Accuracy Score,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
237196106,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% ESSIE SMITH,190 W OSTEND STREET,,BALTIMORE,MD,21230-3794,39.275414,-76.619873,1,0,3,3,1000,197012,1,15,263059264,1,1,201812,6,7,1,0,12,3968568,7552606,5719701,N72Z,
237204516,COLLEL BAYIT VEGAN FOUNDATION INC,,700 W HAMBURG ST,,BALTIMORE,MD,21230-2504,39.280354,-76.625228,1,0,3,3,1200,197107,1,16,602927000,1,1,201812,5,5,1,0,12,827004,808723,721236,C114,
237205587,SHARON BAPTIST CHURCH,,PO BOX 3785,,,,,0,0,0,0,3,3,7000,201903,1,10,001000000,1,1,,0,0,6,0,12,0,0,0,X20,
237207514,THE REDEEMED CHURCH OF CHRIST APOSTOLIC,,2616 HARFORD RD # 18,,BALTIMORE,MD,21218-4928,39.319574,-76.59278,1,0,3,3,7000,197101,1,10,001000000,1,1,,0,0,6,0,12,0,0,0,,
237208137,AMERICAN FRIENDS OF YESHIVAS HORAV BENGIS INC,,6615 EDENVALE RD,,BALTIMORE,MD,21209-2701,39.374651,-76.671163,1,820,3,9,2000,194505,1,16,602000000,1,1,201812,0,0,2,0,12,0,0,0,,1345 NOONTIMERS CLUB
237208390,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% PEGGY PEACOCK,1410 BUSH ST,,BALTIMORE,MD,21230-1939,39.276262,-76.635533,1,0,3,3,1000,197311,1,15,263059264,1,1,201806,8,6,1,0,6,32531310,3624321,3411044,L80,
237209538,ACLU FOUNDATION OF MARYLAND INC,,3600 CLIPPER MILL RD STE 350,,BALTIMORE,MD,21211-1995,39.330727,-76.642527,1,0,3,3,1000,197304,1,4,430000000,1,1,201806,1,1,0,1,6,9640,167,0,,
237238558,ALPHA PHI ALPHA BUILDING FOUNDATION INC,,2313 SAINT PAUL ST,,BALTIMORE,MD,21218-5211,39.315857,-76.614921,1,1400,3,9,2000,195712,1,16,042381000,5,1,201906,0,0,2,0,6,0,0,0,,MORGAN STATE UNIVERSITY
237241906,JACOBUS TEN BROEK MEMORIAL ENDOWMENT FUND,,1800 JOHNSON ST,,BALTIMORE,MD,21230-4914,39.269086,-76.609918,1,1381,5,9,3000,195708,2,0,161180000,5,1,201812,4,4,1,0,12,336173,148207,148207,,L0112MD MD ST SOCIAL SERVICES EMPLS
237243404,UNITED CHRISTIAN FELLOWSHIP INTERNATIONAL INC,,231 ST PAUL PLACE,,BALTIMORE,MD,21202-2028,39.266396,-76.796179,0.8,1381,5,9,3000,197102,2,0,399029000,5,1,201812,0,0,2,0,12,0,0,0,,L1867MD MD ST HWY ADMIN BALTIMORE
237248521,BIBLE PENTECOSTAL CHURCH INC,,833 W 34TH ST,,BALTIMORE,MD,21211-2502,39.328427,-76.630451,1,188,8,9,1000,194010,1,0,001000000,5,1,201812,0,0,2,0,12,0,0,0,,375 CHARLES CARROLL OF CARROLLTON
237252596,JOHNS HOPKINS HOSPITAL ENDOWMENT FUND INCORPORATED,,3910 KESWICK RD S BLDG NO 4300A,,BALTIMORE,MD,21211-2226,39.33573,-76.628997,1,0,8,3,1000,201702,1,0,922602927,1,1,201907,0,0,2,0,7,0,0,0,W30,
237259456,CHARLES VILLAGE CIVIC ASSOCIATION INC,% JOHN F FINK,206 E 32ND ST,,BALTIMORE,MD,21218-3332,39.327227,-76.614065,1,0,3,3,1230,197103,1,15,999000000,1,1,201806,4,4,1,0,6,311815,409151,375960,I128,
237267007,TOTAL HEALTH CARE INC,% RICHARD GREENE CFO,1501 DIVISION ST,,BALTIMORE,MD,21217-3121,39.303386,-76.631651,1,188,8,9,1000,194010,1,0,150154000,5,1,201812,0,0,2,0,12,0,0,0,,BALTIMORE CHAPTER
237278059,BROOKLYN GOSPEL CHAPEL,,502 JACK ST,,BALTIMORE,MD,21225-2338,39.232713,-76.604957,1,188,8,9,1000,194010,1,0,001000000,5,1,201906,0,0,2,0,6,0,0,0,,6021 FR BURGGRAFF COUNCIL
237279441,KAPPA ALPHA PSI FRATERNITY,,1207 EUTAW PL,,BALTIMORE,MD,21217-3606,39.303874,-76.625474,1,188,8,9,1000,194010,1,0,036040000,5,1,201906,2,3,2,0,6,11331,35731,35731,,5058 BISHOP SEBASTIAN COUNCIL
237280445,PARK SCHOOL PARENTS ASSOCIATION INC,,2425 OLD COURT RD,,BALTIMORE,MD,21208-3430,39.392944,-76.674482,1,0,3,3,7000,197110,1,10,035059000,1,1,,0,0,6,0,12,0,0,0,,
237282769,NEW ZION HILL BAPTIST CHURCH,,2432 E NORTH AVE,,BALTIMORE,MD,21213-1516,39.312975,-76.582787,1,0,3,3,7000,197104,1,10,001000000,1,1,,0,0,6,0,12,0,0,0,,
237283258,NATIONAL CONGREGATIONAL CHURCH OF AMERICA,,2100 EDMONDSON AVE,,BALTIMORE,MD,21223-1111,39.295252,-76.650708,1,0,3,3,7000,196301,1,10,001000000,1,1,,0,0,6,0,12,0,0,0,,
237284094,RIVERSIDE YACHT CLUB INC,% CHARLES DOWNS,728 RIVERSIDE DR,,BALTIMORE,MD,21221-0000,39.298403,-76.466729,0.9,0,3,3,7000,197105,1,10,319318000,1,1,,0,0,6,0,7,0,0,0,,
237288857,CHRIST & COUNTRY CHURCH INC,,PO BOX 8504,,,,,0,0,0,0,3,3,1000,201907,1,16,001000000,1,1,201806,1,1,1,0,6,200,200,200,S30,
237295690,CHURCH OF GOD AND SAINTS OF CHRIST,% EVANGELIST AT LARGE CHARLES HARRI,6726 ALTER ST,,BALTIMORE,MD,21207-6436,39.349835,-76.718937,1,0,3,3,2000,197204,1,16,001000000,1,1,201806,0,0,2,0,6,0,0,0,,
237297265,SONS OF ITALY IN AMERICA,% THERESA FARRANTE,2916 YORKWAY,,BALTIMORE,MD,21222-5356,39.257912,-76.514694,1,1999,3,9,1200,197106,1,16,036040279,5,1,201806,1,3,1,0,6,7299,58954,47813,,EASTERN TECHNICAL HIGH SCHOOL PTA
237297269,SONS OF ITALY IN AMERICA,% SALVATORE PRETE,5131 WESTLAND BLVD,,BALTIMORE,MD,21227-2347,39.255885,-76.69991,1,1815,7,9,1000,197107,2,0,036040279,5,1,201705,0,0,2,0,5,0,0,0,,GREATER BALTIMORE ALUMNI
237297271,SONS OF ITALY IN AMERICA,% ROBERT TAYLOR,1314 WESTLAND BLVD,,BALTIMORE,MD,21227-0000,39.258227,-76.698594,0.6,1381,5,9,3000,197106,2,0,036040279,5,1,201704,0,0,2,0,4,0,0,0,,L1885MD BALTIMORE MD METRO UNIV EMP
237297788,GREATER NORTHWOOD COVENANT ASSOCIATION INC,,PO BOX 11390,,,,,0,0,0,0,3,3,1200,201802,1,16,402000000,1,1,,0,0,2,0,12,0,0,0,A30,
237305229,NEW LIFE MISSIONARY BAPTIST CHURCH INC,,1801 N BOND ST,,BALTIMORE,MD,21213-2305,39.31076,-76.596711,1,0,3,3,1200,197201,1,15,001000000,5,1,201906,3,1,2,0,6,54919,3509,3509,B84Z,
237305478,WALDORF SCHOOL OF BALTIMORE,,4801 TAMARIND RD,,BALTIMORE,MD,21209-4645,39.346654,-76.654268,1,0,3,3,2000,201508,1,16,046030000,5,1,201906,0,0,2,0,6,0,0,0,B84,
237305481,INDEPENDENT BAPTIST CHURCH INC,,OREMS & GLIDER DRIVE,,,,,0,0,0,0,3,3,2800,201812,1,16,001000000,1,1,,0,0,2,0,4,0,0,0,B03,
237306087,UNITED STEELWORKERS,% RICHARD HARTMAN,51 AVALON AVE,,BALTIMORE,MD,21222-4847,39.263823,-76.489889,1,0,3,3,1200,197204,1,15,263059269,1,1,201806,6,6,1,0,6,2318939,3554834,3213785,F22Z,
237310999,ALL PEOPLES BAPTIST CHURCH,,2314 ANNAPOLIS RD,,BALTIMORE,MD,21230-3102,39.262686,-76.634511,1,0,3,3,1000,197109,1,15,001000000,1,1,201806,8,6,1,0,6,12089479,2261446,2239308,B42I,
237313797,NATIONAL ASSOCIATION OF BLACK ACCOUNTANTS INC,,PO BOX 2172,,,,,0,0,0,0,3,3,1200,201807,1,15,059205000,1,1,201812,0,0,2,0,12,0,0,0,E60,
237318075,UNITED BRETHREN FOR CHRIST INC,,PO BOX 16461,,,,,0,0,0,0,3,3,1000,201801,1,15,001000000,1,1,201812,0,0,2,0,12,0,0,0,N65,
237318467,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,0,3,3,2100,197206,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,,
237318472,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,0,6,3,1000,201208,2,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,PHI
237318473,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,0,7,3,1000,197111,2,0,000000000,1,1,201804,0,0,2,0,4,0,0,0,,
237318480,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,553,8,9,1000,194206,1,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,126 ANNAPOLIS FOREST
237318484,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,1199,8,9,1000,197210,1,0,000000000,5,1,201812,7,6,1,0,12,6819975,1258234,1245817,,4 BALTIMORE COUNTY LODGE
237318488,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,389,8,9,1000,196506,1,0,000000000,5,1,201904,0,0,2,0,4,0,0,0,,MARYLAND DIVISION
237318490,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,0,3,3,7000,197203,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
237318518,LANSDOWNE ALLIANCE CHURCH,% WENDY JARRELL,2212 LANSDOWNE RD,,BALTIMORE,MD,21227-1818,39.251578,-76.657295,1,2210,6,9,2000,197111,2,0,001000000,5,1,201806,4,4,1,0,6,265609,176909,176909,,MARYLAND
237321601,INSURANCE SOCIETY OF BALTIMORE INC,% DEBORAH A WAGENER,8600 SWEET AUTUMN DR,,BALTIMORE,MD,21244-1264,39.323107,-76.815608,1,2205,3,9,2000,197110,1,16,046030000,5,1,201406,0,0,2,0,6,0,0,0,,MARYLAND CHAPTER
237328322,MISSION CHAPEL INC,,PO BOX 1035,,,,,0,0,0,0,3,3,1000,201904,1,15,001000000,1,1,201812,0,0,2,0,12,0,0,0,B90,
237328476,HERITAGE SOCIETY OF ESSEX AND MIDDLE RIVER INC,% DEBORAH LAUER,516 EASTERN BLVD,,BALTIMORE,MD,21221-6701,39.309002,-76.475153,1,0,4,3,3200,197201,2,0,060119000,1,1,200505,0,0,0,0,5,0,0,0,,
237330130,NATIONAL TECHNICAL ASSOCIATION,% NATIONAL TECHNICAL ASSOCIATION,PO BOX 28074,,,,,0,0,0,0,3,3,1200,201801,1,4,059120000,1,1,201812,3,3,0,1,12,97122,50159,0,E20,
237331262,POLISH NOBILITY ASSOCIATION,,529 DUNKIRK RD,,BALTIMORE,MD,21212-2014,39.376109,-76.605562,1,928,3,9,7100,197201,0,15,161180000,0,1,,0,0,13,0,12,0,0,0,,1654 CT ST KATHARINE
237336424,ARENA PLAYERS INC,,801 MCCULLOH ST,,BALTIMORE,MD,21201-2118,39.298767,-76.62268,1,928,3,9,7100,197201,0,15,119059000,0,1,,0,0,13,0,12,0,0,0,,1665 CT MARIAN
237337225,CHRIST HOLY TEMPLE CHURCH OF TRUTH,% BISHOP J RANDLE,1518 E CHASE ST,,BALTIMORE,MD,21213-2941,39.30337,-76.596773,1,1531,4,9,1300,196111,2,0,001000000,5,1,,0,0,2,0,12,0,0,0,,5010 BREWTON NAACP
237338050,DISABLED AMERICAN VETERANS AUXILIARY INC,% ROBBIE ROBINSON,5313 CECIL AVE,,BALTIMORE,MD,21207-5934,39.308419,-76.712822,1,1531,4,9,1300,196111,2,0,908921000,5,1,,0,0,2,0,12,0,0,0,,3095 LEBANON NAACP
237348917,INDIA FORUM INC,,PO BOX 27647,,,,,0,0,0,0,3,3,1200,201803,1,16,059000000,1,1,201812,0,0,2,0,12,0,0,0,S20,MARY CURRY
237353293,INSTITUTE OF MANAGEMENT ACCOUNTANTS INC,% LEE KLEBE JR,422 FAIRFAX AVE,,BALTIMORE,MD,21225-3702,39.215679,-76.602871,1,1531,4,9,1300,196111,2,0,059000000,5,1,,0,0,2,0,12,0,0,0,,3241 MORGANTOWN NAACP
237355912,PENTECOSTAL APOSTOLIC FAITH CHURCH INC,,718 N FREMONT AVE,,BALTIMORE,MD,21217-2571,39.297412,-76.63383,1,1531,4,9,1300,196111,2,0,001000000,5,1,,0,0,2,0,12,0,0,0,,1065 SAN FRANCISCO
237356905,ZION DELIVERANCE CENTER INC,,3810 SEQUOIA AVE,,BALTIMORE,MD,21215-5406,39.332485,-76.679551,1,0,3,3,1000,197210,1,15,001007000,1,1,201812,9,9,1,0,12,169640281,64332884,34854199,T310,
237357103,WYNDHURST INPROVEMENT ASSOCIATION,% HENRY KAY,721 COLORADO AVE,,BALTIMORE,MD,21210-2125,39.3555,-76.632295,1,0,3,3,1200,197204,1,15,480000000,1,1,201806,4,4,1,0,6,280407,284556,284556,F80Z,
237360067,CARMELITE COMMUNITIES ASSOCIATED INC,% FRANCES HORNER,1318 DULANEY VALLEY RD,,BALTIMORE,MD,21286-1308,39.42249,-76.602784,1,0,3,3,2000,197206,1,11,003029000,1,1,201901,4,2,2,0,1,133169,11047,11047,,
237360551,BALTIMORE PARKING ASSOCIATION INC,% BENJAMIN K GREENWALD,300 E LOMBARD ST STE 630,,BALTIMORE,MD,21202-3227,39.288271,-76.61048,1,71,8,9,1000,197211,1,0,123205000,5,1,201812,0,0,2,0,12,0,0,0,,238
237360556,BALTIMORE FAITH CHURCH OF THE NAZARENE,,2033 FREDERICK AVE # 35,,BALTIMORE,MD,21223-2227,39.285591,-76.649726,1,0,3,3,1200,197208,1,16,001000000,1,1,201812,6,4,1,0,12,2619065,271717,-457419,,
237360558,BALTIMORE PARKVILLE CHURCH OF THE NAZARENE,,8510 FOWLER AVE,,BALTIMORE,MD,21234-4227,39.373508,-76.521972,1,1199,8,9,1000,195210,1,0,001000000,5,1,201712,7,6,1,0,12,6739829,4120627,4120627,,3 BALTIMORE CITY LODGE
237360743,JAMES LAWRENCE KERNAN HOSPITAL ENDOWMENT FUND INCORPORATED,% ED WUENSCHELL,2200 KERNAN DR,,BALTIMORE,MD,21207-6665,39.313212,-76.711522,1,1381,5,9,3000,197211,2,0,922602201,5,1,201812,0,0,2,0,12,0,0,0,,L1694MD UNIV OF MD MEDICAL SYSTEM E
237361754,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,0,3,3,1000,197209,1,4,000000000,1,1,201905,1,4,0,1,5,2187,289900,0,,
237361756,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,0,3,3,7000,199008,1,10,000000000,1,1,,0,0,6,0,11,0,0,0,,
237363320,WILSON PARK CHRISTIAN COMMUNITY CHURCH INC,,4629 YORK RD,,BALTIMORE,MD,21212-4727,39.345149,-76.60925,1,0,3,3,7000,197205,1,10,001000000,1,1,,0,0,6,0,12,0,0,0,,
237363541,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,0,3,3,1200,197206,1,15,036000000,1,1,201812,6,4,1,0,12,1223312,152634,57465,X30,
237363544,SHRINERS INTERNATIONAL,% BOUMI SHRINERS,5050 KING AVE,,BALTIMORE,MD,21237-3325,39.362465,-76.482226,1,1381,5,9,3000,197205,2,0,036000000,5,1,201812,0,0,2,0,12,0,0,0,,L2202MD MARYLAND ANTI-POVERTY EMP
237367331,PROJECT PLASE INC,,3601 OLD FREDERICK RD,,BALTIMORE,MD,21229-3650,39.283148,-76.676808,1,0,3,3,2100,197201,1,16,569560000,1,1,201803,6,6,1,0,3,3539866,2225973,2225973,R13Z,
237372545,AGLOW INTERNATIONAL,% SHIRLEY I MILLS-DOWER,705 S WOODINGTON RD,,BALTIMORE,MD,21229-4541,39.274769,-76.689675,1,0,4,3,1000,197912,2,0,029994000,1,1,201712,0,0,2,0,12,0,0,0,,
237375871,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY DEPT OF MD,% JOANN ROPER,425 E FORT AVE,,BALTIMORE,MD,21230-4637,39.272684,-76.607344,1,0,3,3,1280,197211,1,15,907000000,1,1,201812,8,6,1,0,12,21240166,1337904,1240463,P860,
237381285,AMERICAN SOCIETY OF CIVIL ENGINEERS,% PETER SHAVALAY,700 E PRATT ST STE 500,,BALTIMORE,MD,21202-4919,39.286928,-76.606855,1,0,3,3,7000,197212,1,10,200229000,1,1,,3,3,6,0,12,0,0,0,,
237382621,PROJECT 76 - AN AMERICAN AFFAIR,% L NAPOLEON COOPER,6204 PLEASANT VIEW AVE,,BALTIMORE,MD,21209-2112,39.379982,-76.653225,1,0,3,3,7000,197212,1,10,908000000,1,1,,0,0,6,0,12,0,0,0,,
237382815,IOTA PHI LAMBDA SORORITY INC,% MARGARET SELBY,2856 EDGECOMBE CIR S,,BALTIMORE,MD,21215-6805,39.342602,-76.662972,1,0,3,3,1000,197304,1,17,205229000,1,1,201806,9,8,1,0,6,749996214,14067856,14067856,E120,
237382936,IOTA PHI LAMBDA SORORITY INC,% SHIRLEY DEAN-JOHNSON,3129 RHEIMS RD,,BALTIMORE,MD,21244-3437,39.338547,-76.746921,1,0,4,3,1000,197212,2,0,205229000,1,1,201812,0,0,2,0,12,0,0,0,,
237387927,CHURCH OF THE RESURRECTION,% JOHN C MORRIS JR,4 E UNIVERSITY PKWY,,BALTIMORE,MD,21218-2437,39.332588,-76.617582,1,0,3,3,1000,197806,1,12,001919000,1,1,201806,8,8,1,0,6,27511221,49405551,48654336,E310,
237399236,NORTHEAST ASSOCIATION OF PRE-LAW ADVISORS INC,% CEA SCHOLTES & ASSOCIATES,106 TUNBRIDGE RD,,BALTIMORE,MD,21212-3324,39.357401,-76.622379,1,0,3,3,7000,197303,1,10,123000000,1,1,,5,3,6,0,12,0,0,0,,
237399566,DISABLED AMERICAN VETERANS AUXILIARY INC,% LUCY DAVIS,7534 OLD BATTLE GROVE RD,,BALTIMORE,MD,21222-3505,39.269308,-76.477891,1,1372,7,9,1000,195706,2,0,908921000,5,1,201809,4,4,1,0,9,222586,208859,208859,,BALTIMORE ALUMNI CHAPTER
237400107,POLISH HERITAGE ASSN OF MARYLAND INC,% VITORIA LESHINSHIE,PO BOX 12190,,,,,0,0,0,0,3,3,1230,201811,1,16,040123000,1,1,201908,0,0,2,0,8,0,0,0,A25,
237400214,BOX 414 ASSOCIATION INC,,414 OLD TOWN MALL,,BALTIMORE,MD,21202-4134,39.281427,-76.607358,0.9,0,3,3,2000,197410,1,16,060408000,1,1,201906,0,0,2,0,6,0,0,0,,
237403136,9 FRONT STREET FOUNDATION INC,% CELESTE SCOTT,9 N FRONT ST,,BALTIMORE,MD,21202-4716,39.290199,-76.605207,1,0,3,3,3000,197304,1,10,915119000,1,1,,0,0,6,0,12,0,0,0,,
237404515,INSTITUTE OF INTERNAL AUDITORS,% ELIZABETH BROGAN,PO BOX 4759,,,,,0,0,0,0,3,3,1200,201806,1,15,229000000,1,1,,0,0,2,0,12,0,0,0,T50,
237413800,METROPOLITAN COMMUNITY CHURCH OF BALTIMORE INC,,401 W MONUMENT ST,,BALTIMORE,MD,21201-1911,39.297066,-76.621682,1,0,3,3,7000,197304,1,10,001000000,1,1,,0,0,6,0,12,0,0,0,,
237420550,WASHINGTON WINE AND CHEESE SEMINAR,,333 S EAST AVE,,BALTIMORE,MD,21224-2208,39.287772,-76.571333,1,0,7,3,1000,197405,2,0,123124149,1,1,201812,0,0,2,0,12,0,0,0,,
237422679,ST GEORGE & ST MATTHEWS EPISCOPAL,% TERRY HARRISON,2900 DUNLEER RD,,BALTIMORE,MD,21222-5112,39.256215,-76.522691,1,0,3,3,7000,197305,1,10,001919000,1,1,,0,0,6,0,12,0,0,0,,
237424444,JOHNS HOPKINS UNIVERSITY,% TAX OFFICE,3910 KESWICK ROAD NO N4327B,,BALTIMORE,MD,21211-2226,39.33573,-76.628997,1,2464,3,9,7000,197308,0,10,046000000,5,1,,0,0,6,0,6,0,0,0,,1 TABERNACLE BALTIMORE MD
237425682,SOUTHERN PSYCHIATRIC ASSOCIATION,,6501 N CHARLES ST,,BALTIMORE,MD,21204-6819,39.390726,-76.620343,1,3610,8,9,1000,197308,1,0,200000000,5,1,,0,0,2,0,12,0,0,0,,2236 DUNDALK
237439344,WATERS CHAPEL AFRICAN METHODIST EPISCOPAL CHURCH IN THE CITY OF BA,,417 N CUSQUIRTH ST,,BALTIMORE,MD,21202-0000,39.295907,-76.608438,0.33,3610,8,9,1000,197308,1,0,001000000,5,1,,0,0,2,0,12,0,0,0,,2266 FORTY WEST
237441267,MANAGERIAL AND PROFESSIONAL SOCIETY OF BALTIMORE INC,,417 E FAYETTE ST,,BALTIMORE,MD,21202-3431,39.29036,-76.610187,0.9,3610,8,9,1000,197308,1,0,262263000,5,1,,0,0,1,0,12,0,0,0,,2286 LITTLE ITALY LODGE
237448070,CONGREGATION TZEMACH TZEDEK BAIS LUBAVITCH INC,,6701 OLD PIMLICO RD,,BALTIMORE,MD,21209-1628,39.376198,-76.67698,1,0,4,3,3000,197305,2,0,001006007,1,1,201812,0,0,2,0,12,0,0,0,,
237448197,FORT MCHENRY CHAPTER NERA,% FRED CONTI,6828 EVERALL AVENUE,,BALTIMORE,MD,21206-0000,39.359977,-76.536773,1,0,3,3,7000,197308,1,10,263319908,1,1,,4,4,6,0,12,0,0,0,,
237449307,EAST BALTIMORE DELIVERANCE EVANGELISTIC CENTER INCORPORATED,,1001 N CAROLINE ST STE 09,,BALTIMORE,MD,21205-1032,39.30191,-76.597517,1,0,3,3,2100,197308,1,11,001000000,1,1,201806,7,6,1,0,6,6935520,3486884,3382857,,
237449723,CHAPEL OF LIGHT,,208 6TH AVE,,BALTIMORE,MD,21225-2739,39.228789,-76.617118,1,0,3,3,7000,197308,1,10,001006000,1,1,,0,0,6,0,12,0,0,0,,
237454228,HARLEM PARK COMMUNITY BAPTIST CHURCH OF BALTIMORE MARYLAND INC,,612 N GILMOR ST # 18,,BALTIMORE,MD,21217-2101,39.295718,-76.643165,1,260,5,9,3000,194012,2,0,001000000,5,1,201812,0,0,2,0,12,0,0,0,,08034 LOCAL
237530333,UKRAINIAN NATIONAL ASSOCIATION INC,% PAUL FENCHAK,7422 BROOKWOOD AV BR 320,,BALTIMORE,MD,21236-4316,39.356647,-76.512703,1,0,3,3,7000,197308,1,10,211265922,1,1,,0,0,6,0,12,0,0,0,,
237532248,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,% STEPHANIE A BARHAM,PO BOX 22517,,,,,0,0,0,1999,3,9,1200,196905,1,16,279265000,5,1,,0,0,1,0,12,0,0,0,,HAMILTON ELEMENTARY MIDDLE SCHOOL
237539167,ROYAL ARCH MASONS OF MARYLAND,% SPYRIDON G TREKLAS,4504 ROLAND AVE,,BALTIMORE,MD,21210-2541,39.345007,-76.636065,1,2483,3,9,1200,197311,1,16,036000000,5,1,201806,0,0,2,0,6,0,0,0,,BALTIMORE METROPOLITAN CHAPTER
237585910,FRATERNAL ORDER OF POLICE BALTIMORE SCHOOL POLICE LODGE NO 5 INC,,PO BOX 3627,,,,,0,0,0,0,3,3,1200,201803,1,15,263059602,1,1,201812,0,0,2,0,12,0,0,0,P01,
237617451,UNITED GRAND IMPERIAL COUN KNIGHTS OF RED CROSS OF CONSTANTINE,% SPYRIDON G TREKLAS,100 S CLINTON ST,,BALTIMORE,MD,21224-2340,39.290991,-76.570521,1,0,3,3,1700,197311,1,10,036061000,1,1,,0,0,6,0,6,0,0,0,,
244158815,BALTIMORE CHILDRENS CHOIR INC,% SUSAN SCHNERING,3426 BANK ST,,BALTIMORE,MD,21224-2301,39.287916,-76.568325,1,229,10,9,1000,194011,0,0,000000000,0,1,,0,0,2,0,12,0,0,0,,YACHT CLUB SHRINE CLUB
251242312,FREE STATE ROD & GUN CLUB INC,% WILLIAM E LEISEY SR,48 E HEATH ST,,BALTIMORE,MD,21230-4840,39.270782,-76.612608,1,229,10,9,1000,194011,0,0,286000000,0,1,,0,0,2,0,12,0,0,0,,DUNDALK SHRINE CLUB
251679348,INTERNATIONAL ORTHODOX CHRISTIAN CHARITIES INC,,110 WEST RD STE 360,,BALTIMORE,MD,21204-2365,39.412146,-76.616751,1,229,10,9,1000,194011,0,0,560000000,0,1,,0,0,2,0,12,0,0,0,,EASTERN SHORE SHRINE CLUB
251782454,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,229,10,9,1000,194011,0,0,430059480,0,1,,0,0,2,0,12,0,0,0,,HAMILTON SHRINE CLUB
251839841,MODERNIST STUDIES ASSOCIATION,% GAYLE ROGERS U OF PITT,2715 N CHARLES ST,,BALTIMORE,MD,21218-4319,39.321074,-76.616768,1,229,10,9,1000,194011,0,0,000000000,0,1,,0,0,2,0,12,0,0,0,,PA-PO PEAKE SHRINE CLUB
256086872,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,229,10,9,1000,194011,0,0,430059480,0,1,,0,0,2,0,12,0,0,0,,SUSQUEHANNA SHRINE CLUB
256821173,JESSE & HERTHA ADAMS CHARITABLE TR,% BURKE & HERBERT BANK & TRUST CO,901 S BOND ST STE 400,,BALTIMORE,MD,21231-3340,39.280629,-76.59432,1,229,10,9,1000,194011,0,0,000000000,0,1,,0,0,2,0,12,0,0,0,,WESTERN MARYLAND SHRINE CLUB
257085276,CITY TEMPLE OF BALTIMORE RESTORATION & PLANNING CORP,,317 DOLPHIN ST,,BALTIMORE,MD,21217-3602,39.303875,-76.624365,1,2284,3,9,7000,197205,1,10,004123000,5,1,,0,0,6,0,12,0,0,0,,
260006476,HARBOR BANK OF MARYLAND COMMUNITY DEVELOPMENT CORPORATION,% SAMUEL J DEAL,25 W FAYETTE ST,,BALTIMORE,MD,21201-3702,39.290149,-76.616172,1,0,3,3,2000,197506,1,11,000000000,1,1,201806,0,0,2,0,6,0,0,0,S41Z,
260010594,GREATER BALTIMORE CULTURAL ALLIANCE,% JEANNIE HOWE,120 W NORTH AVE STE 305,,BALTIMORE,MD,21201-5833,39.311353,-76.619005,1,0,3,3,7000,197311,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
